date,likes,text,label
Fri Aug 30 18:50:05 +0000 2024,0,lagi naik krl rata keluar duit buat ojek gara negara kasih transum bener pulang pergi kerja udah serasa siksa gaji cukup buat makan hari cicil motor rumah subsidi mau tambah beban pejabrut tai,negatif
Fri Aug 30 18:43:14 +0000 2024,0,subsidi krl pertalite bajing loe kelas tengah kntol subsidi potong dosa anjing subsidi mol cina korea raut wuling biwaydi hyundog silah ringan pajak kakak silah free chargingnya kak,negatif
Fri Aug 30 18:16:38 +0000 2024,0,gas bang sekali bijak subsidi krl pakai nik,netral
Fri Aug 30 18:04:14 +0000 2024,0,gede mana subsidi krl subsidi whoosh,netral
Fri Aug 30 17:47:20 +0000 2024,0,fans mulyono fam gemoy on tiktok gpp dinasti penting kerja nyata the kerja nyata in question cabut subsidi krl pertalite hapus isi bensin sulit pajak naik etc,negatif
Fri Aug 30 17:30:36 +0000 2024,7,tahun kai commuter mau nambah armada impor krl exjepang bukti jauh lebih hemat pakai bas thn malah jegal subsidi kereta nama pso public service obligation alias wajib perintah malah anggap belanja konsumtif,netral
Fri Aug 30 17:26:58 +0000 2024,0,bego mulyono subsidi krl haduhhhhhhh,negatif
Fri Aug 30 17:25:25 +0000 2024,0,tuju tiket krl dinaikin sesuai nikkemampuan kcj usaha percaya buat naikin kualitas n kuantitas liat naik krl thn nungguin subsidi buat ningkatin kualitas pesimis cepet soal udah sanggup nih gencet gerbong,positif
Fri Aug 30 17:22:25 +0000 2024,0,subsidi krl tepat sasar first of all bagi mana tepat sasar sasar warga make lama warga bukan dipake buat ngangkut mio racing kannnn angkut manusia lhoooo,negatif
Fri Aug 30 17:13:13 +0000 2024,0,subsidi krl tepat sasar gimana goblok tolong jangan ajakajak sat,negatif
Fri Aug 30 17:11:04 +0000 2024,0,subsidi krl make nik rawan korupsi salah sasar mending sekali tarif naik k catat krl jabodetabek makin bagus,netral
Fri Aug 30 17:09:03 +0000 2024,0,buka twitter lihat berita kocak subsidi krl subsidi krl marah besar aneh banget konyol,negatif
Fri Aug 30 17:08:23 +0000 2024,0,bikin simpel gimana tunjang dpr pangkas pensiun dpr hapus subsidi krl,netral
Fri Aug 30 17:06:19 +0000 2024,0,subsidi krl basis nik tiap kartu trip integrasi sistem duduk kartu trip lebih canggih dalam data duduk masing orang,positif
Fri Aug 30 17:04:12 +0000 2024,0,td siang malah baca berita tiket krl subsidi dasar nik kaum tengah atas tiket naik gk subsidi,netral
Fri Aug 30 17:00:23 +0000 2024,0,sila duhhh panjang rakyat pimpin hikmat bijaksana permusyawaratanperwakilan rakyat mana bijaksana darimana sila adil sosial seluruh rakyat indonesia subsidi krl pilihpilih,negatif
Fri Aug 30 16:55:41 +0000 2024,0,jonan berkat bapak dulu tarif layan krl beda affordable semua kalangansampai sampah ngide mau cabut subsidi kemas tajuk adil sosial,negatif
Fri Aug 30 16:55:07 +0000 2024,0,udah laku jawab template kyk gitu wong utus bpk spy dana subsidi krl subsidi pertalite ngalir ikn,netral
Fri Aug 30 16:54:10 +0000 2024,2,kemenhub sebut skema beri subsidi krl jabodetabek dasar nik wacana tahap studi,netral
Fri Aug 30 16:47:10 +0000 2024,0,subsidi pso krl rp triliun tahun buat maslahat warga ngasih daya dorong ekonomi bilang banyak salah sasar subsidi mobil listrik,netral
Fri Aug 30 16:43:43 +0000 2024,0,wes bubar aja lumayan duit gaji subsidi krl,netral
Fri Aug 30 16:42:10 +0000 2024,11,tiket krl malah mau dinaikin sesuai nik alas subsidi tepat sasar punya kendara naik angkut umum ngerti orang orang ngatur negara,negatif
Fri Aug 30 16:35:24 +0000 2024,0,klo misal krl bnr ganti subsidi nik brrti bayar gede fasilitas enk doong masa bayar gede desek desekan orang bayar gede mikir gtu emg aneh kdg bijak ni nama ajaa transum yaa susah mau,negatif
Fri Aug 30 16:32:00 +0000 2024,1,sender sampe gegara td viral harga krl naik sumpahin bayar pajak paling gede subsidi mindset contoh mindset peras kaum middle class taii,negatif
Fri Aug 30 16:31:45 +0000 2024,0,subsidi krl mau cabut terima negara anjlok padahal perintah mampu jaga tingkat terima negara rakyat korban naik harga sumber,negatif
Fri Aug 30 16:30:09 +0000 2024,0,moon maap benar iri warga jabodetabek macet bandung mang subsidi krl ubah perintah lebih pilih subsidi beli kendara listrik warga beli kendara baru tambah volume macet,netral
Fri Aug 30 16:26:42 +0000 2024,0,pertalite hapus krl sulit subsidi,negatif
Fri Aug 30 16:24:27 +0000 2024,0,lebih agustus banyak plot twistnya rame betul kasus selebgram aksi pilkada cpns subsidi krl kerja jedar jeder meledagh agustus,netral
Fri Aug 30 16:16:37 +0000 2024,0,bicara isu dekarbonisasi pikir subsidi krl commuting jabodetabek tepat sasar jangan hilang subsidi,netral
Fri Aug 30 16:09:14 +0000 2024,0,masalah pihak mikir ngasih subsidi buat ev kali lipat subsidi kai baca data tahun lebih banyak pakai krl punya ev,negatif
Fri Aug 30 16:05:57 +0000 2024,4,ngeluh gitu nama kerja becus lagi goblok subsidi kendara umum dijadidin belanja konsumtif pakai data makanya emang tiap hari naik krl bukan kerja harus masukin belanja produktif emang kerja kagak kontribusi buat ekonomi,negatif
Fri Aug 30 16:04:38 +0000 2024,0,subsidi krl buat tumpang krl kurang tepat sasar mau kaya mau miskin malah bagus semua mau naik transum justru fasilitas transumnya dibenerin makin mau pakai,negatif
Fri Aug 30 16:02:56 +0000 2024,1,umur berapa nder mikir krl transportasi umum bukan bansos subsidi malah dorong punya kendara pribadi malah bikin tambah macet usah pakai pikir pikir mikir sial,negatif
Fri Aug 30 15:55:57 +0000 2024,0,krl subsidi cabut pertalite jual mobil listrik subsidi lucu ni negara,negatif
Fri Aug 30 15:54:23 +0000 2024,0,transum dijadiin subsidi tanya orang kaya emang gaboleh naik transum liat youtube banyak turis transum utama krl mending benerin dulu noh speaker gerbong banyak,negatif
Fri Aug 30 15:51:49 +0000 2024,0,perintah keluar wacana bijak baru tesis netizen middle class mau subsidi krl dicopotkarena bagai alas anti tesis ni orang komen coba anti tesis anti tesis pftt opini sampah mending u masuk gorong dah,negatif
Fri Aug 30 15:42:21 +0000 2024,0,tunggu ntr berita korupsi subsidi krl tiap bikin bijak gitu,netral
Fri Aug 30 15:31:48 +0000 2024,0,subsidi krl potong aokwowkwkwk lets go switzerland,netral
Fri Aug 30 15:24:40 +0000 2024,0,konteks subsidi krl,netral
Fri Aug 30 15:21:41 +0000 2024,1,tarif rs perintah naik tarif listrik naik pertalite batas subsidi krl batas tunjang pns rang pajak hasil naik,netral
Fri Aug 30 15:13:31 +0000 2024,0,hak subsidi gk golong tentu semua golong jga lebih krl fungsi jga urai macet rakyat tengah atas malah milih pakai kendara pribadi rasa kurang fair,negatif
Fri Aug 30 15:11:13 +0000 2024,0,emg orang naik krl gk butuh subsidi kyknya dah butuh subsidi naik mobil minimal motor,negatif
Fri Aug 30 15:06:43 +0000 2024,0,ngeliat bijak perintah mau bikin tarif krl sesuai nik subsidi tepat sasar kurang tepat transportasi umum sifat umum harus fair semua golong malah pro rakyat kecil kesi kelas tengah,negatif
Fri Aug 30 15:01:49 +0000 2024,0,kata mau ngurangin emisi gas karbon arah semua golong masyarakat harus gaada istilah subsidi krl salah sasar,negatif
Fri Aug 30 15:01:38 +0000 2024,0,mau harap jumlah anggar subsidi kendara bas listrik tahun lebih tinggi subsidi pso jelas timpang banget bikin amarah guna krl,negatif
Fri Aug 30 15:00:55 +0000 2024,0,kemaren sempet baca negara terap bijak free public transport siapa liat negara sendiri mau bikin bijak subsidi krl dasar nik kayak are we living on the same world,negatif
Fri Aug 30 14:47:04 +0000 2024,3,rencana terap subsidi krl bas nik buku ii nota uang rapbn serah perintah dewan wakil rakyat nyerahkan perintah presiden tau masuk akal gak,netral
Fri Aug 30 14:41:42 +0000 2024,0,heboh buat perintah lengah dikit tiba ketok palu aneh subsidi krl,netral
Fri Aug 30 14:37:44 +0000 2024,0,ga subsidi krl siapa hak nikmat miskin kaya banget hak,negatif
Fri Aug 30 14:29:14 +0000 2024,0,subsidi krl tepat sasar krl tu transum tau transum transportasi umum jelas tepat sasar buat umum suuuu,negatif
Fri Aug 30 14:28:28 +0000 2024,0,subsidi krl mau pakai nik jalan kaki meleng dikit bs lgsg masuk dunia keren,netral
Fri Aug 30 14:27:04 +0000 2024,1,sender anak kereta bukan bukan gausah sotoy krl transportasi umum semua naik hak subsidi even kaji siapa cetusin ide udah orang bodoh ignorant pernah ngerasain pp naik kereta jam sibuk durasi lama wks,negatif
Fri Aug 30 14:25:39 +0000 2024,3,lmao lebih baik sender ikut kaji subsidi motormobil listrik lebih besar subsidi transportasi umum krl,netral
Fri Aug 30 14:25:35 +0000 2024,0,nadya nilai perintah dengar tolak masif masyarakat wacana subsidi krl,netral
Fri Aug 30 14:17:46 +0000 2024,0,final iya udah wacana aneh gimana cara nentuin subsidi krl lewat nik tanya tiap hari ribu orang naik ngetap pakai emoneykartu krl emang pakai ktp gimana cara ngecek tepat sasar kocak tiap mau ngetap cek ktp dulu kh,negatif
Fri Aug 30 14:17:34 +0000 2024,2,isu cabut subsidi krl dpr biaya transportasi publik harus jangkau,netral
Fri Aug 30 14:16:18 +0000 2024,13,wacana subsidi tarif tiket krl bas nik tuai kritik warga jabodetabek julio guna krl curhat naik pajak tahun cukup sulit naik tarif krl,netral
Fri Aug 30 14:14:38 +0000 2024,0,mksdnya krl subsidi nik,netral
Fri Aug 30 14:14:18 +0000 2024,2,kalimat lucu subsidi krl tepat sasar beli kendara pribadi pajak makin gede transum bikin mahal macet lepas tangan tai tai wkwkwkwk km tipe sm jabat blg krl ramenya pas lebaran doang pft,negatif
Fri Aug 30 14:13:42 +0000 2024,0,dulgepuk jabar ngalimpres tahu rencana subsidi krl dasar nik dephub dir kai lapor atas tetap bijak publik wartawan mesti chek berita hoax bukan,netral
Fri Aug 30 14:09:33 +0000 2024,1,krl pagi banyak pegawai elon mask semua minimal pegawai elon mask kerja pakai privat jet masak serobot jatah subsidi tukang kayu berangkat ukir kayu,netral
Fri Aug 30 14:08:33 +0000 2024,1,kemenhub buka suara soal realisasi terap tarif subsidi kereta rel listrik krl jabodetabek basis nomor induk duduk nik,netral
Fri Aug 30 14:06:52 +0000 2024,0,subsidi krl ubah bas nik bun banjir protes,netral
Fri Aug 30 14:06:50 +0000 2024,0,pegawai elon mask semua pakai krl harus naik privat jet jangan serobot jatah subsidi tukang kayu cari nafkah karyawan elon mask minimal naik privatjet kerja lanjut kang mus,netral
Fri Aug 30 13:55:46 +0000 2024,0,memang tinggal jakarta pernah naik krl kerja goblok banget krl kalibrasi subsidi orang naik mobil yaudah masalah macet pergi tuju negara perlu bayar bakal balik krl ketemu macet,netral
Fri Aug 30 13:54:59 +0000 2024,0,salah judul harus jokowi soal subsidi krl yo ndak tau tanya tanya,netral
Fri Aug 30 13:53:19 +0000 2024,5,wacana perintah subsidi tiket krl bas nik tahun depan tuai kritik agam keluh kesah warga soal krl tambah gerbong nilai lebih butuh ubah skema subsidi tonton video ikut tahu lengkap,netral
Fri Aug 30 13:52:17 +0000 2024,0,ttg isu subsidi krl harap perintah lebih bijak beri bijak sangat dampak golong tengah,netral
Fri Aug 30 13:18:59 +0000 2024,0,assuming waktu keluar efisiensi ceter paribus dorong masyarakat ambil alternatif naik krl subsidi ini ambil dorong behavior tsb,netral
Fri Aug 30 13:18:45 +0000 2024,0,subsidi krl transum kotak kotakkin nama transportasi umum semua rata bagi aneh ngajak rakyat bondong naik transum disupport berak,negatif
Fri Aug 30 13:17:57 +0000 2024,2,mantap makin makmur nih rakyat subsidi bbm buat rakyat kecil bakal tambah nih subsidi krl pakai nik pajak ppn gk naik ukt kuliah bakal turun nih utang ln bakal kurang top jokowi,negatif
Fri Aug 30 13:17:33 +0000 2024,0,sender warga indo mayoritas bahkan kategori mampu bukan kelas tengah emang pengaruh subsidi krl guna krl mayoritas kategori mampu masyarakat mampu banyak lebih milih bawa kendara sendiri,netral
Fri Aug 30 13:17:16 +0000 2024,287,soal subsidi krl bas nik jokowi tahu baca,netral
Fri Aug 30 13:15:35 +0000 2024,1,naik tarif krl subsidi pakai nik ekonom bikin sulit kelas tengah bawah baca berita kini mudah nyaman download aplikasi inilahcom ios android via,netral
Fri Aug 30 13:14:56 +0000 2024,0,pertalite cabut subsidi krl cabut hadeh,negatif
Fri Aug 30 13:11:50 +0000 2024,0,assuming waktu guna memang infrastruktur sini lebih luas mobil vs kereta subsidi rang pakai krl d,netral
Fri Aug 30 13:05:46 +0000 2024,2619,final netizen udah heboh kaji perlu paham waktu dekat semua proses alas pikir pikir emang subsidi krl tepat sasar,positif
Fri Aug 30 13:04:40 +0000 2024,0,gak cepat mobil krl merta kalibrasi subsidi langsung alih orang butuh efisiensi waktu langsung pilih macet naik mobil gitu iya subsidi imajinasi anies baswedan anggar unlimited,netral
Fri Aug 30 13:03:23 +0000 2024,0,tarif subsidi krl bas nik jokowi tahu rapat,netral
Fri Aug 30 13:03:19 +0000 2024,0,bener bukti subsidi cabut oramg bakal tetep naik krl d,netral
Fri Aug 30 13:00:47 +0000 2024,0,needs penuh tindak bentuk tindak behaviour orang butuh pergi tepat waktu punya alternatif naik mobil lewat tol naik krl lalu insturmen subsidi perintah push orang buat ambil alternatif d,netral
Fri Aug 30 12:52:39 +0000 2024,0,rencana atur subsidi krl gara kercep,netral
Fri Aug 30 12:52:08 +0000 2024,0,jokowi sebut rencana ubah subsidi krl bas nik rapat,netral
Fri Aug 30 12:46:04 +0000 2024,1,presiden joko widodo nyata terap subsidi krl jabodetabek bas nik bahas rapat kabinet n,netral
Fri Aug 30 12:37:15 +0000 2024,0,subsidi krl rang besok,negatif
Fri Aug 30 12:31:04 +0000 2024,0,rekap dpr buat ruu lawan mk waktu jam wacana subsidi krl dasar nik banyak daerah lawan kotak kosong kpk lemah duga korupsi mau indonesia,negatif
Fri Aug 30 12:30:11 +0000 2024,0,komunitas guna krl tolak bijak subsidi bas nik,netral
Fri Aug 30 12:30:10 +0000 2024,2,tak sedikit masyarakat tanya soal rendah subsidi transportasi umum indonesia anggar subsidi pt kai baik kualitas layan krl tahun besar rp t subsidi mobil listrik tahun capai rp t,netral
Fri Aug 30 12:27:03 +0000 2024,0,subsidi beberapa sektor mulai batas contoh paling dekat pertalite bakal cabut perintah tumpang krl sesuai nik jakarta auto macet gela nusantara kurang dana nanya,negatif
Fri Aug 30 12:24:13 +0000 2024,3,perintah punya otak pas liat foto harus mikir stasiun pakai mobil arti akses transum hubung urban area stasiun malah mikir subsidi tepat sasar guna krl mobil semua hadeh tolol,negatif
Fri Aug 30 12:24:07 +0000 2024,0,banding terap subsidi bas nik ylki usul tarif krl jabodetabek naik,netral
Fri Aug 30 12:23:05 +0000 2024,2,masyarakat guna krl justru rasa masuk akal orang guna krl via cnn ungkap beri subsidi justru mengkotakkotakan guna krl negaranegara berlombalomba subsidi baik transportasi umum,netral
Fri Aug 30 12:22:34 +0000 2024,0,perintah bakal ubah subsidi kereta rel listrik krl jabodetabek rencana perintah bakal terap subsidi krl bas nomor induk pen,netral
Fri Aug 30 12:16:53 +0000 2024,0,emang aneh konoha padahal harus gembor subsidi orang tarik naek krl macet bukan mobil listrik subsidi,negatif
Fri Aug 30 12:15:00 +0000 2024,3,sahabat dw kamu tuju tarif krl naik naik susul sesuai subsidi bas nik kemenhub sebut tuju subsidi krl tepat sasar alokasi tingkat fasilitas kereta stasiun,netral
Fri Aug 30 12:14:52 +0000 2024,6,wacana harga tiket krl naik guna protes kemenhub sebut sesuai tarif krl hubung sesuai subsidi krl jadi bas nik belum subsidi krl upa public service obligation subsidi bagi rata seluruh guna,netral
Fri Aug 30 12:08:48 +0000 2024,104,krl kian padat rencana subsidi krl bas nik buat masyarakat guna transportasi publik cemas ratus juta gera hari sudah perintah prioritas tepat transportasi publik jabodetabek,netral
Fri Aug 30 12:08:05 +0000 2024,0,video kemenhub kaji subsidi krl bas nik,netral
Fri Aug 30 12:05:04 +0000 2024,0,pola macam subsidi krl jakarta cabut fokus warga pertalite jual beberapa pertamina dua isu tuju subsidi tepat sasar tarik,netral
Fri Aug 30 12:04:07 +0000 2024,0,faktafakta kait rencana subsidi tiket krl bas nik sempat ramai bicara masyarakat,netral
Fri Aug 30 12:03:36 +0000 2024,0,video kemenhub kaji subsidi krl bas nik,netral
Fri Aug 30 12:00:02 +0000 2024,2,perintah rencana ubah skema subsidi krl jabodetabek bas nomor induk duduk nik mulai bijak dampak juta warga indonesia andal krl moda transportasi utama,netral
Fri Aug 30 11:59:52 +0000 2024,0,bang mau ngajakin orang ngusulin kurang subsidi krl naik commuter line jam sibuk rasa pernah bang andre rasa,netral
Fri Aug 30 11:57:04 +0000 2024,0,presiden jokowi aku tahu soal rencana terap subsidi krl bas nik bahas rapat kabinet,netral
Fri Aug 30 11:55:34 +0000 2024,1,jokowi klaim tahu soal wacana subsidi krl jabodetabek bas nik,netral
Fri Aug 30 11:47:15 +0000 2024,0,wacana tarif krl jabodetabek bas nik perata subsidi wilayah,netral
Fri Aug 30 11:45:27 +0000 2024,0,tarif krl mau naik bahasa halus subsidi tarif mau d alih base on nik ktp tuju naik dapat krl bayar hutang kci,netral
Fri Aug 30 11:37:08 +0000 2024,0,jokowi tahu rencana subsidi tarif krl jabodetabek bas nik,netral
Fri Aug 30 11:36:43 +0000 2024,0,pertalite hapus subsidi transport umumkrl pangkas pakai basis nik mana ni negara ramah pejal kaki kg mikir begimana dah herannn tau negara bu jangan liat banget gin,negatif
Fri Aug 30 11:34:03 +0000 2024,32,pas masuk senayan kyknya perlu cut subsidi krl budget buat bayar katering kurang gedung baru sisi selatan ikn progress telat banget yeee gitu kocakk kata anggota dewan udah lanjur beli rumah maja gile aje krl naik masa mesti nyetir jauh,negatif
Fri Aug 30 11:32:20 +0000 2024,0,bikin skema subsidi krl udah pernah naik krl naik krl bayar pakai emoney bukan ktp,negatif
Fri Aug 30 11:31:10 +0000 2024,26,jokowi aku tahu subsidi krl pakai nik,netral
Fri Aug 30 11:28:34 +0000 2024,0,bijak populer dikeluarin semua akhir periode jabat kemarin subsidi krl sekarang subsidi bbm tahun depan ppn naik,negatif
Fri Aug 30 11:25:47 +0000 2024,0,arti beliau tahu subsidi krl pakai nik bakal laku,netral
Fri Aug 30 11:19:30 +0000 2024,0,kata biarin perintah hapus pertalite mulai batas pakai subsidi krl perintah makin cepet runtuh,negatif
Fri Aug 30 11:18:45 +0000 2024,0,cb hubung naik krl batas subsidi nik tumpang jubel dlm krl mlh langgar uud pasal i orang hak bebas laku sifat diskriminatif atas dasar,negatif
Fri Aug 30 11:18:40 +0000 2024,1,jokowi sebut rapat kena rencana terap tarif subsidi krl jabodetabek basis nik,netral
Fri Aug 30 11:15:33 +0000 2024,0,tambah subsidi krl,netral
Fri Aug 30 11:13:27 +0000 2024,0,gin subsidi buat transportasi umum bis antar kota krl mrt angkot wkwkland subsidi mlh buat kendara listrik pantesan liat laku banyak bener stok kendara listrik,negatif
Fri Aug 30 11:12:13 +0000 2024,0,negara bu pertalite mau discontinue subsidi krl mau diotakatik imbas masyarakat tengah selamat nikmat bijak sustain wni,negatif
Fri Aug 30 11:09:14 +0000 2024,3,kayak begini ppn dinaikin subsidi krl cabut,netral
Fri Aug 30 11:08:34 +0000 2024,0,dear jangan hapus subsidi krl cukup lrt naik naik motor malah makin naik emisi karbon tbh lebih murah bawa motor krl perlu bayar parkir krl k buat minggu aing pindah karna badan aing ges capek,negatif
Fri Aug 30 11:08:10 +0000 2024,0,perintah rencana ubah skema subsidi krl jabodetabek bas nomor induk duduk nik mulai bijak dampak juta warga indonesia andal krl moda transportasi utama,netral
Fri Aug 30 11:07:37 +0000 2024,3,entah mikir subsidi krl tepat sasar kek emang orang kaya rela transit manggarai,negatif
Fri Aug 30 11:00:28 +0000 2024,0,bikin bijak cabut subsidi krl sen,netral
Fri Aug 30 10:54:50 +0000 2024,1,perintah rencana ubah skema subsidi layan jabodetabek subsidi krl buat bas nik subsidi rasa orang hak sesuai profil masyarakat lihat nik con,netral
Fri Aug 30 10:53:55 +0000 2024,13446,jokowi soal subsidi krl pakai nik tahu,netral
Fri Aug 30 10:52:59 +0000 2024,0,gak semua riset arti batas metodologi jalan pendek jawab skripsi banyak mahasiswa mau neliti grounded dasar sulit misal neliti bijak perintah kait skema subsidi krl,netral
Fri Aug 30 10:50:18 +0000 2024,2,perhatianya krl metode nik pertalite batas ppn naik upah sangat lambat subsidi mobil listrik kompor listrik lebih tinggi banding kai,netral
Fri Aug 30 10:47:20 +0000 2024,0,krl penuh arti masyarakat antusias armada perlu tambah nyediain feeder orang stasiun perlu pakai kendara pribadi pejabut tolol malah mikirnya wah subsidi salah sasar,negatif
Fri Aug 30 10:40:44 +0000 2024,7,hehe udah tau turun wacana subsidi krl bas nik makin turun,netral
Fri Aug 30 10:40:00 +0000 2024,0,sekian banyak masalah lebih krusial krl malah soal subsidi fokus yaa,netral
Fri Aug 30 10:37:39 +0000 2024,0,krl udah masif keluar masuk langgan perintah mau ngepotong subsidi emang orang perintah pernah make otak buat bijak,negatif
Fri Aug 30 10:36:13 +0000 2024,2,wacana subsidi krl jabodetabek bas nik kapan laku,netral
Fri Aug 30 10:35:13 +0000 2024,2,perintah konoha tumpang krl banyak punya mobil subsidi tepat sasar gitu,negatif
Fri Aug 30 10:33:17 +0000 2024,0,makanya pakai nik krl tuju bukan buat make sense buat subsidi tepat sasar agenda kota menit dajjal comply tambah cctv ala china,negatif
Fri Aug 30 10:30:00 +0000 2024,0,perintah rencana ubah sistem beri subsidi tiket krl jabodetabek jadi bas nomor induk duduk nik mulai tahun depan,netral
Fri Aug 30 10:28:52 +0000 2024,0,sumpah rela banget masa krl subsidi dzolim banget ni perintah,negatif
Fri Aug 30 10:20:06 +0000 2024,1,wacana subsidi tiket krl jabodetabek bas nik khawatir naik tarif transportasi sebut,netral
Fri Aug 30 10:13:48 +0000 2024,0,wacana subsidi krl pakai nik perlu tinjau ulang rencana perintah ubah skema subsidi krl jabodetabek jadi bas nik nomor induk duduk tahun timbul kontroversi ekonom sekaligus pakar bijak publik upn veteran jakarta achmad nur hidayat,netral
Fri Aug 30 10:11:36 +0000 2024,1,wacana subsidi krl jabodetabek bas nik mulai bikin heboh presiden jokowi tahu detail kemenhub siap kaji terap skema baru,netral
Fri Aug 30 10:03:17 +0000 2024,0,ngeliat berita tarif krl subsidi bedasarkan nik kendara listrik naik jual gitu gov,negatif
Fri Aug 30 10:00:20 +0000 2024,0,miris subsidi juta tumpang krl kalah jauh motor listrik,netral
Fri Aug 30 09:59:38 +0000 2024,0,kontol subsidi krl beneran dibatesin ngentot banget mul,negatif
Fri Aug 30 09:54:35 +0000 2024,1,angka subsidi penuh sekarang krl jabodetabek kewalahan padat tumpang utama tiap pagi sore hari bulan juli kemarin ratarata juta tumpang angkut krl jabodetabek tiap hari,netral
Fri Aug 30 09:54:34 +0000 2024,61,jumat sore gerbong kereta komuter coba paham skema subsidi krl dasar nik wah bener,netral
Fri Aug 30 09:44:43 +0000 2024,1,subsidi krl rangin bbm subsidi cabut trotoar aman nyaman buat pejal kaki minim semua garagara banyak warga negara sering naik jet pribadi,negatif
Fri Aug 30 09:37:01 +0000 2024,0,tarif krl by nik kata biaya jalan avg bakal naik inflasi subsidi banyak kurang cek apbn mana anggar naek kesitu alir uang,netral
Fri Aug 30 09:33:25 +0000 2024,0,kyk gmn cara ngeyume subsidi krl mau potong bahan satu makin banyak soal gratifikasi mandek pdhl netijen bongkar sanasini biaya seharihari makin mahal gmn cara ngimpi realitas jelek akdhsjskskksk,negatif
Fri Aug 30 09:18:31 +0000 2024,0,jaman sby demo parah pas bbm naik subsidi rakyat apus jelang akhir jabat wacana tarif krl naik banyak tindak tanduk eksekutifyudikatif sgt jauh kata civillian sial emg nyata karung bukan isi kucing isi tikus got,negatif
Fri Aug 30 09:15:00 +0000 2024,0,perintah milik rencana laku subsidi public service obligation krl jabodetabek dasar beli tiket bas nik mulai tahun depan budi karya samad selaku menteri hubung kata rencana sebut tahap kaji,netral
Fri Aug 30 09:14:05 +0000 2024,0,subsidi krl pakai nik lumayan buat dana lanjut bangun batcave,negatif
Fri Aug 30 09:02:06 +0000 2024,0,perintah laku subsidi krl jabodetabek bas nik salur subsidi tepat sasar lantas kapan bijak laku,netral
Fri Aug 30 08:54:54 +0000 2024,0,anjg perintah buat ulah dulu gitu berita mulai sinting lama rencana skema subsidi krl bas nik kek coba babi anteng gitu anjenggg gausah macem,negatif
Fri Aug 30 08:53:28 +0000 2024,6,target ujung udah salah cari tambah duit efisiensi solusi kurang subsidi coba alih dikit tingkat layan publik unit krlnya tambah,netral
Fri Aug 30 08:52:35 +0000 2024,0,urgensi kayak perintah ikhlas rakyat subsidi emang survey naik krl golong tengah atas mikir mundur wiirrr serah mampu,negatif
Fri Aug 30 08:48:30 +0000 2024,1,cocok udah subsidi pertamina stop subsidi krl rangin wkwk,netral
Fri Aug 30 08:48:19 +0000 2024,0,implikasi ada bocor mampu anggar kai akibat morotarium whoosh makan buat nutup perintah mau adain subsidi krl,netral
Fri Aug 30 08:47:41 +0000 2024,0,beberapa pikir subsidi krl bas nik subsidi pusat prov dkj pusat harus pusat pilih kasih sekali buat jatim jateng prov dkj ngapain ngesubsidi warga jabar banten suruh prov masing masing bayar,negatif
Fri Aug 30 08:36:25 +0000 2024,0,beta orang ntt naik krl trus bayar subsidi pemda ntt pung otak tajepit uti ko kermana ni,negatif
Fri Aug 30 08:32:11 +0000 2024,0,menhub subsidi krl jabodetabek bas nik bahas,netral
Fri Aug 30 08:20:55 +0000 2024,0,mau fokus nyata menhub soal k instead of diskusi gimana cara bijak perintah ngurangin subsidi krl ningkatin kualitas transum subsidi jakarta yaudahlah emang satu frekuensi obrol,negatif
Fri Aug 30 08:18:38 +0000 2024,3,fasum subsidi rang bus krl besar subsidi kendara listrik,negatif
Fri Aug 30 08:16:57 +0000 2024,0,bulan september bbm pertalite hilang edar pertamina biaya layan rs perintah naik ubah rencana beri subsidi tiket krl nik mulyono buat kacau negara bnr susah rakyat,negatif
Fri Aug 30 08:07:09 +0000 2024,1,pertalite dihapusin subsidi krl dibatesin indah negeri,negatif
Fri Aug 30 08:04:57 +0000 2024,0,subsidi krl pakai nik sekarang pertalite mau batas alas lebih tepat sasar presiden ganti ganti,negatif
Fri Aug 30 08:04:24 +0000 2024,0,skema subsidi krl pertalite hapus ayo jangan lengah udang balik bakwan,netral
Fri Aug 30 08:01:59 +0000 2024,0,langsung kait ngurangin subsidi pajak kendara listrik langsung otomatis nambahin anggar subsidi krl negara bagi ranah silah tuju semata opini pribadi,netral
Fri Aug 30 08:01:04 +0000 2024,78,naik krl kelas bawah kelas tengah naik mobil listrik kelas atas krl cabut subsidi mobil listrik kasih subsidi no more good guy persetan value moral mau gitu guru kencing diri murid kencing lari,negatif
Fri Aug 30 08:00:49 +0000 2024,0,soal hilangin subsidi pajak kendara listrik nambah anggar krl udah beda otoritas krl ranah menhub kai anggar subsidi pajak kendara listrik ranah menteri ekonomi investasi gak,netral
Fri Aug 30 07:57:23 +0000 2024,1,tepat sasar djka ungkap kabar baru subsidi krl bas nik,netral
Fri Aug 30 07:57:19 +0000 2024,0,tau kondisi krl pas peak hour gimana makanya misal udah gencet begini anggar subsidi krl bengkak mau naikin tarif sejak pernah naik banyak tuju gimana solusi naikin tarif golong masy,negatif
Fri Aug 30 07:55:19 +0000 2024,0,bilang kelas tengah subsidi buat naik transum tepat sasar semua kelas mampu tengah kaya jumlah subsidi buat naik transum sepenuh fair kondisi cost buat operasional krl naik gaji pegawai,negatif
Fri Aug 30 07:53:12 +0000 2024,0,jalan macet saran buat naik transum trs sekarang wacana subsidi krl bas nik tepat sasar kata dipikirpikir mana orang kaya raya mau desakdesakan naik krl yaelah gelintir doang,negatif
